PF3D7_0508500.1-p1_1610_1863	PocGH01_07030800.1-p1	61	254	1254	25	85	530	590	49.180	30	4.63e-09	29
PF3D7_0508500.1-p1_1610_1863	PocGH01_07030800.1-p1	61	254	1254	25	85	548	608	49.180	30	5.37e-09	29
PF3D7_0508500.1-p1_1610_1863	PocGH01_07030800.1-p1	61	254	1254	25	85	536	596	49.180	30	5.88e-09	29
PF3D7_0508500.1-p1_1610_1863	PocGH01_07030800.1-p1	74	254	1254	12	85	499	572	43.243	32	3.12e-08	29
PF3D7_0508500.1-p1_1610_1863	PocGH01_07030800.1-p1	61	254	1254	25	85	554	614	47.541	29	8.76e-08	29
PF3D7_0508500.1-p1_1610_1863	PocGH01_07030800.1-p1	62	254	1254	24	85	572	632	48.387	30	2.81e-07	29
PF3D7_0508500.1-p1_1610_1863	PocGH01_07030800.1-p1	59	254	1254	25	83	560	618	47.458	28	5.22e-07	29
PF3D7_0508500.1-p1_1610_1863	PmUG01_13024700.1-p1	76	254	2128	6	81	121	196	35.526	27	1.14e-06	30
PF3D7_0508500.1-p1_1610_1863	PocGH01_06014900.1-p1	65	254	2031	24	88	1554	1618	29.231	19	1.56e-06	26
PF3D7_0508500.1-p1_1876_1934	PocGH01_10033000.1-p1	60	59	2438	1	58	1752	1811	46.667	28	1.13e-13	98
PF3D7_0508500.1-p1_1876_1934	PmUG01_06016400.1-p1	60	59	2500	1	58	1860	1919	53.333	32	1.23e-13	98
PF3D7_0508500.1-p1_1876_1934	PVP01_1025500.1-p1	60	59	2232	1	58	1606	1665	36.667	22	2.03e-10	98
PF3D7_0508500.1-p1_1876_1934	PKNH_1025100.1-p1	60	59	2215	1	58	1583	1642	38.333	23	2.07e-08	98
PF3D7_0508500.1-p1:2012:2246	PKNH_0310100.1-p1	100	235	1880	89	183	597	696	47.000	47	5.99e-17	40
PF3D7_0508500.1-p1:2012:2246	PKNH_0310100.1-p1	74	235	1880	101	174	627	700	50.000	37	1.11e-15	40
PF3D7_0508500.1-p1:2012:2246	PKNH_0310100.1-p1	73	235	1880	101	173	657	729	49.315	36	5.09e-15	40
PF3D7_0508500.1-p1:2012:2246	PmUG01_06013100.1-p1	76	235	6427	101	176	375	450	50.000	38	7.92e-14	32
PF3D7_0508500.1-p1:2012:2246	PmUG01_06013100.1-p1	76	235	6427	101	176	357	432	47.368	36	1.94e-12	32
PF3D7_0508500.1-p1:2012:2246	PmUG01_06016400.1-p1	35	235	2500	201	235	2107	2141	71.429	25	1.37e-10	15
PF3D7_0508500.1-p1:2012:2246	PKNH_1025100.1-p1	35	235	2215	201	235	1818	1852	65.714	23	1.37e-09	15
PF3D7_0508500.1-p1:2012:2246	PocGH01_10033000.1-p1	33	235	2438	203	235	2041	2073	66.667	22	6.83e-09	14
PF3D7_0508500.1-p1:2012:2246	PVP01_1025500.1-p1	34	235	2232	202	235	1830	1863	61.765	21	1.05e-07	14
PF3D7_0508500.1-p1:2012:2246	PocGH01_09016500.1-p1	67	235	1280	106	172	183	249	31.343	21	3.59e-07	29
PF3D7_0508500.1-p1:2012:2246	PKNH_0201300.1-p1	68	235	859	104	171	758	825	36.765	25	1.03e-06	29
PF3D7_0508500.1-p1_2251_2289	PmUG01_06016400.1-p1	39	39	2500	1	39	2146	2184	82.051	32	2.70e-16	100
PF3D7_0508500.1-p1_2251_2289	PocGH01_10033000.1-p1	39	39	2438	1	39	2078	2116	64.103	25	9.49e-13	100
PF3D7_0508500.1-p1_2251_2289	PKNH_1025100.1-p1	39	39	2215	1	39	1857	1895	64.103	25	2.61e-11	100
PF3D7_0508500.1-p1_2251_2289	PVP01_1025500.1-p1	31	39	2232	1	31	1868	1898	70.968	22	2.69e-11	79
PF3D7_0508500.1-p1_2307_2586	PmUG01_06016400.1-p1	280	280	2500	1	280	2202	2480	62.143	174	1.65e-108	100
PF3D7_0508500.1-p1_2307_2586	PocGH01_10033000.1-p1	285	280	2438	1	280	2134	2418	52.982	151	3.84e-92	100
PF3D7_0508500.1-p1_2307_2586	PKNH_1025100.1-p1	284	280	2215	1	280	1913	2195	45.775	130	3.49e-74	100
PF3D7_0508500.1-p1_2307_2586	PVP01_1025500.1-p1	285	280	2232	1	276	1924	2208	43.158	123	7.63e-74	99
PF3D7_0508500.1-p1_672_715	PmUG01_06016400.1-p1	39	44	2500	5	43	674	712	53.846	21	7.00e-10	89
PF3D7_0508500.1-p1_672_715	PocGH01_10033000.1-p1	37	44	2438	2	38	574	610	51.351	19	8.97e-08	84
PF3D7_0508500.1-p1_672_715	PKNH_1025100.1-p1	34	44	2215	5	38	546	579	47.059	16	2.48e-06	77
PF3D7_0508500.1-p1:782:804	PmUG01_06016400.1-p1	23	23	2500	1	23	790	812	73.913	17	1.66e-06	100
PF3D7_0508500.1-p1:782:804	PocGH01_10033000.1-p1	23	23	2438	1	23	683	705	69.565	16	7.80e-06	100
PF3D7_0508500.1-p1:917:938	PKNH_1025100.1-p1	21	22	2215	1	21	773	793	85.714	18	2.20e-07	95
PF3D7_0508500.1-p1:917:938	PVP01_1025500.1-p1	21	22	2232	1	21	785	805	80.952	17	7.47e-07	95
PF3D7_0508500.1-p1:917:938	PmUG01_06016400.1-p1	22	22	2500	1	22	907	928	72.727	16	2.28e-06	100
PF3D7_0511600.1-p1_78_184	PVP01_1022400.1-p1	77	107	201	31	106	108	176	48.052	37	6.38e-20	71
PF3D7_0511600.1-p1_78_184	PocGH01_10030000.1-p1	71	107	187	38	107	93	163	43.662	31	2.57e-17	65
PF3D7_0511600.1-p1_78_184	PmUG01_10033100.1-p1	106	107	177	13	107	56	153	43.396	46	2.74e-16	89
PF3D7_0511600.1-p1_78_184	PKNH_1022000.1-p1	77	107	222	31	106	128	197	40.260	31	2.39e-13	71
PF3D7_0516600.1-p1:384:432	PocGH01_10025000.1-p1	49	49	1324	1	49	311	359	61.224	30	1.28e-15	100
PF3D7_0516600.1-p1:384:432	PmUG01_10028100.1-p1	49	49	1498	1	49	391	439	63.265	31	5.11e-14	100
PF3D7_0516600.1-p1:384:432	PVP01_1017400.1-p1	49	49	1372	1	49	363	411	51.020	25	1.02e-13	100
PF3D7_0516600.1-p1:384:432	PKNH_1016700.1-p1	49	49	1376	1	49	378	426	51.020	25	9.50e-13	100
PF3D7_0516600.1-p1:468:557	PocGH01_09045200.1-p1	48	90	1812	27	74	552	599	47.917	23	1.45e-06	57
PF3D7_0516600.1-p1:468:557	PocGH01_09045200.1-p1	47	90	1812	27	73	557	603	48.936	23	1.75e-06	57
PF3D7_0516600.1-p1:468:557	PocGH01_09045200.1-p1	48	90	1812	27	74	547	594	50.000	24	4.00e-06	57
PF3D7_0516600.1-p1:468:557	PocGH01_09045200.1-p1	51	90	1812	24	74	534	584	49.020	25	5.69e-06	57
PF3D7_0516600.1-p1:468:557	PVP01_0725300.1-p1	66	90	1178	14	79	62	125	34.848	23	7.62e-06	73
PF3D7_0516600.1-p1:568:601	PocGH01_10025000.1-p1	34	34	1324	1	34	447	480	79.412	27	4.52e-13	100
PF3D7_0516600.1-p1:568:601	PVP01_1017400.1-p1	34	34	1372	1	34	502	535	73.529	25	1.81e-12	100
PF3D7_0516600.1-p1:568:601	PKNH_1016700.1-p1	34	34	1376	1	34	507	540	70.588	24	2.31e-09	100
PF3D7_0516600.1-p1:568:601	PmUG01_10028100.1-p1	34	34	1498	1	34	536	569	64.706	22	1.62e-08	100
PF3D7_0516600.1-p1:609:912	PmUG01_10028100.1-p1	235	304	1498	17	239	598	810	32.766	77	5.47e-15	73
PF3D7_0516600.1-p1:609:912	PocGH01_10025000.1-p1	98	304	1324	94	191	538	632	41.837	41	9.84e-15	32
PF3D7_0516600.1-p1:609:912	PKNH_1016700.1-p1	111	304	1376	87	188	599	708	36.937	41	1.24e-14	34
PF3D7_0516600.1-p1:609:912	PVP01_1017400.1-p1	81	304	1372	108	188	623	700	32.099	26	6.11e-08	27
PF3D7_0521400.1-p1:246:313	PocGH01_10020300.1-p1	68	68	519	1	68	203	270	75.000	51	1.55e-29	100
PF3D7_0521400.1-p1:246:313	PKNH_1011500.1-p1	68	68	502	1	68	187	254	72.059	49	4.46e-29	100
PF3D7_0521400.1-p1:246:313	PVP01_1012500.1-p1	67	68	504	2	68	190	256	71.642	48	9.10e-29	99
PF3D7_0521400.1-p1:246:313	PmUG01_10023200.1-p1	68	68	521	1	68	206	273	80.882	55	9.66e-27	100
PF3D7_0521400.1-p1_268_356	PmUG01_10023200.1-p1	89	89	521	1	89	228	316	83.146	74	6.39e-48	100
PF3D7_0521400.1-p1_268_356	PocGH01_10020300.1-p1	89	89	519	1	89	225	313	79.775	71	4.85e-46	100
PF3D7_0521400.1-p1_268_356	PKNH_1011500.1-p1	89	89	502	1	89	209	297	77.528	69	2.89e-45	100
PF3D7_0521400.1-p1_268_356	PVP01_1012500.1-p1	89	89	504	1	89	211	299	75.281	67	6.46e-44	100
PF3D7_0521400.1-p1_402_518	PKNH_1011500.1-p1	117	117	502	1	117	342	458	74.359	87	2.30e-54	100
PF3D7_0521400.1-p1_402_518	PVP01_1012500.1-p1	117	117	504	1	117	344	460	73.504	86	1.11e-53	100
PF3D7_0521400.1-p1_402_518	PmUG01_10023200.1-p1	117	117	521	1	117	361	477	73.504	86	1.54e-53	100
PF3D7_0521400.1-p1_402_518	PocGH01_10020300.1-p1	118	117	519	1	117	358	475	73.729	87	8.09e-51	100
PF3D7_0525300.1-p1:114:477	PKNH_1007500.1-p1	318	364	471	52	364	192	467	36.164	115	4.02e-25	86
PF3D7_0525300.1-p1:114:477	PVP01_1008500.1-p1	176	364	518	191	364	364	514	38.636	68	1.60e-20	48
PF3D7_0525300.1-p1:114:477	PocGH01_10016300.1-p1	136	364	510	181	313	343	474	36.029	49	4.73e-14	37
PF3D7_0525300.1-p1:21:44	PocGH01_10016300.1-p1	24	24	510	1	24	21	44	79.167	19	3.92e-08	100
PF3D7_0525300.1-p1:21:44	PmUG01_10019200.1-p1	24	24	602	1	24	21	44	75.000	18	4.30e-07	100
PF3D7_0525300.1-p1:21:44	PVP01_1008500.1-p1	24	24	518	1	24	21	44	66.667	16	4.58e-06	100
PF3D7_0526900.1-p1_71_187	PVP01_1006900.1-p1	117	117	213	1	117	70	186	83.761	98	1.08e-70	100
PF3D7_0526900.1-p1_71_187	PocGH01_10014700.1-p1	114	117	210	3	116	69	182	85.088	97	2.45e-70	97
PF3D7_0526900.1-p1_71_187	PKNH_1005800.1-p1	117	117	211	1	117	68	184	82.906	97	1.63e-69	100
PF3D7_0526900.1-p1_71_187	PmUG01_10017600.1-p1	117	117	210	1	117	67	183	70.940	83	1.44e-60	100
PF3D7_0529800.1-p1_1516_1633	PKNH_0938300.1-p1	82	118	1718	2	81	270	351	46.341	38	3.20e-06	68
PF3D7_0529800.1-p1_1516_1633	PmUG01_01024300.1-p1	78	118	1412	36	113	1190	1257	39.744	31	3.24e-06	66
PF3D7_0529800.1-p1_1516_1633	PmUG01_03017800.1-p1	46	118	1765	35	80	1445	1490	65.217	30	4.20e-06	39
PF3D7_0529800.1-p1_1516_1633	PmUG01_12041400.1-p1	89	118	373	12	100	65	146	31.461	28	5.70e-06	75
PF3D7_0529800.1-p1:1549:1900	PmUG01_10014800.1-p1	292	352	2022	66	352	1746	2017	52.740	154	6.80e-61	82
PF3D7_0529800.1-p1:1549:1900	PKNH_1003000.1-p1	289	352	1822	73	352	1552	1817	48.789	141	9.62e-57	80
PF3D7_0529800.1-p1:1549:1900	PVP01_1004100.1-p1	284	352	1830	78	352	1565	1825	48.592	138	1.09e-56	78
PF3D7_0529800.1-p1:1549:1900	PocGH01_10011900.1-p1	284	352	1537	71	352	1295	1532	47.535	135	2.64e-56	80
PF3D7_0529800.1-p1:1549:1900	PmUG01_01024300.1-p1	93	352	1412	3	94	1190	1272	37.634	35	1.26e-06	26
PF3D7_0529800.1-p1:1549:1900	PmUG01_12041400.1-p1	64	352	373	4	67	90	146	40.625	26	3.26e-06	18
PF3D7_0529800.1-p1:1549:1900	PVP01_0112800.1-p1	151	352	1403	4	154	1194	1339	25.166	38	5.64e-06	43
PF3D7_0529800.1-p1:212:280	PmUG01_10014800.1-p1	34	69	2022	1	34	160	193	82.353	28	8.18e-12	49
PF3D7_0529800.1-p1:212:280	PVP01_1004100.1-p1	34	69	1830	1	34	126	159	76.471	26	1.03e-10	49
PF3D7_0529800.1-p1:212:280	PKNH_1003000.1-p1	31	69	1822	1	31	111	141	77.419	24	1.01e-09	45
PF3D7_0529800.1-p1:212:280	PocGH01_10011900.1-p1	34	69	1537	1	34	122	155	70.588	24	1.30e-08	49
PF3D7_0529800.1-p1:283:774	PKNH_1003000.1-p1	480	492	1822	23	492	208	621	44.792	215	1.94e-83	96
PF3D7_0529800.1-p1:283:774	PmUG01_10014800.1-p1	502	492	2022	23	492	265	729	48.008	241	2.34e-82	96
PF3D7_0529800.1-p1:283:774	PVP01_1004100.1-p1	487	492	1830	15	492	214	630	44.969	219	3.91e-78	97
PF3D7_0529800.1-p1:283:774	PocGH01_10011900.1-p1	470	492	1537	44	464	232	676	33.404	157	3.24e-36	91
PF3D7_0529800.1-p1:283:774	PocGH01_10011900.1-p1	98	492	1537	398	492	516	613	68.367	67	2.77e-29	91
PF3D7_0529800.1-p1:778:942	PVP01_1004100.1-p1	164	165	1830	2	165	635	798	76.220	125	1.28e-75	99
PF3D7_0529800.1-p1:778:942	PKNH_1003000.1-p1	163	165	1822	3	165	627	789	76.687	125	2.00e-74	99
PF3D7_0529800.1-p1:778:942	PocGH01_10011900.1-p1	163	165	1537	3	165	619	781	71.779	117	2.81e-67	99
PF3D7_0529800.1-p1:778:942	PmUG01_10014800.1-p1	164	165	2022	2	165	734	897	78.049	128	4.13e-66	99
PF3D7_0529800.1-p1:944:1546	PocGH01_10011900.1-p1	500	603	1537	1	457	783	1248	40.000	200	2.72e-76	76
PF3D7_0529800.1-p1:944:1546	PVP01_1004100.1-p1	290	603	1830	1	284	800	1067	52.759	153	1.13e-64	62
PF3D7_0529800.1-p1:944:1546	PVP01_1004100.1-p1	99	603	1830	368	458	1274	1370	38.384	38	6.88e-07	62
PF3D7_0529800.1-p1:944:1546	PKNH_1003000.1-p1	292	603	1822	1	289	791	1063	52.397	153	1.47e-63	48
PF3D7_0529800.1-p1:944:1546	PmUG01_10014800.1-p1	321	603	2022	1	272	899	1216	50.779	163	4.66e-63	51
PF3D7_0529800.1-p1:944:1546	PmUG01_10014800.1-p1	33	603	2022	362	394	1415	1447	72.727	24	3.61e-06	51
PF3D7_0530100.1-p1_172_204	PKNH_1002600.1-p1	33	33	225	1	33	172	204	90.909	30	4.31e-13	100
PF3D7_0530100.1-p1_172_204	PmUG01_10014500.1-p1	33	33	223	1	33	170	202	93.939	31	3.42e-07	100
PF3D7_0530100.1-p1_172_204	PocGH01_10011600.1-p1	33	33	225	1	33	172	204	87.879	29	9.24e-06	100
PF3D7_0530100.1-p1:58:145	PKNH_1002600.1-p1	88	88	225	1	88	58	145	62.500	55	3.20e-31	100
PF3D7_0530100.1-p1:58:145	PocGH01_10011600.1-p1	88	88	225	1	88	58	145	62.500	55	9.63e-31	100
PF3D7_0530100.1-p1:58:145	PmUG01_10014500.1-p1	88	88	223	1	88	58	143	65.909	58	3.63e-29	100
PF3D7_0532400.1-p1:286:525	PmUG01_08037100.1-p1	53	240	1819	183	235	635	687	43.396	23	7.67e-08	22
PF3D7_0603800.1-p1:1028:1063	PmUG01_11059000.1-p1	36	36	2051	1	36	1030	1065	86.111	31	1.14e-16	100
PF3D7_0603800.1-p1:1028:1063	PocGH01_11052800.1-p1	36	36	1869	1	36	955	990	86.111	31	6.94e-16	100
PF3D7_0603800.1-p1:1028:1063	PVP01_1145100.1-p1	36	36	1854	1	36	1033	1068	80.556	29	4.84e-15	100
PF3D7_0603800.1-p1:1028:1063	PKNH_1146900.1-p1	36	36	1872	1	36	1032	1067	80.556	29	1.66e-14	100
PF3D7_0603800.1-p1:1106:1213	PocGH01_11052800.1-p1	107	108	1869	1	107	1033	1125	63.551	68	5.12e-36	99
PF3D7_0603800.1-p1:1106:1213	PmUG01_11059000.1-p1	119	108	2051	1	108	1108	1226	55.462	66	8.64e-34	100
PF3D7_0603800.1-p1:1106:1213	PKNH_1146900.1-p1	116	108	1872	1	107	1110	1219	51.724	60	3.14e-27	99
PF3D7_0603800.1-p1:1106:1213	PVP01_1145100.1-p1	120	108	1854	1	107	1111	1230	45.000	54	1.43e-24	99
PF3D7_0603800.1-p1_1213_1235	PKNH_1146900.1-p1	22	23	1872	2	23	1221	1242	95.455	21	1.07e-08	96
PF3D7_0603800.1-p1_1213_1235	PmUG01_11059000.1-p1	23	23	2051	1	23	1226	1248	86.957	20	5.65e-08	100
PF3D7_0603800.1-p1_1213_1235	PocGH01_11052800.1-p1	22	23	1869	2	23	1127	1148	86.364	19	5.83e-08	96
PF3D7_0603800.1-p1_1213_1235	PVP01_1145100.1-p1	22	23	1854	2	23	1232	1253	86.364	19	1.38e-07	96
PF3D7_0603800.1-p1:1237:1373	PocGH01_11052800.1-p1	31	137	1869	6	36	1154	1184	70.968	22	2.95e-07	23
PF3D7_0603800.1-p1:1237:1373	PmUG01_11059000.1-p1	37	137	2051	1	37	1250	1285	59.459	22	2.52e-06	27
PF3D7_0603800.1-p1:1237:1373	PVP01_1145100.1-p1	31	137	1854	6	36	1259	1289	61.290	19	3.35e-06	23
PF3D7_0603800.1-p1:139:157	PVP01_1145100.1-p1	19	19	1854	1	19	142	160	89.474	17	4.40e-06	100
PF3D7_0603800.1-p1:139:157	PKNH_1146900.1-p1	19	19	1872	1	19	141	159	89.474	17	4.75e-06	100
PF3D7_0603800.1-p1:1563:1707	PKNH_1146900.1-p1	114	145	1872	39	145	1643	1753	36.842	42	1.43e-10	74
PF3D7_0603800.1-p1:1563:1707	PmUG01_11059000.1-p1	146	145	2051	20	145	1795	1932	34.247	50	2.37e-10	87
PF3D7_0603800.1-p1:1563:1707	PocGH01_11052800.1-p1	134	145	1869	36	145	1617	1750	32.090	43	4.91e-10	76
PF3D7_0603800.1-p1:1563:1707	PVP01_1145100.1-p1	136	145	1854	36	145	1600	1735	29.412	40	3.68e-06	76
PF3D7_0603800.1-p1_1713_1738	PVP01_1145100.1-p1	26	26	1854	1	26	1741	1766	100.000	26	2.78e-13	100
PF3D7_0603800.1-p1_1713_1738	PKNH_1146900.1-p1	26	26	1872	1	26	1759	1784	100.000	26	3.58e-13	100
PF3D7_0603800.1-p1_1713_1738	PocGH01_11052800.1-p1	26	26	1869	1	26	1756	1781	100.000	26	4.11e-13	100
PF3D7_0603800.1-p1_1713_1738	PmUG01_11059000.1-p1	26	26	2051	1	26	1938	1963	96.154	25	2.40e-12	100
PF3D7_0603800.1-p1:336:356	PmUG01_11059000.1-p1	21	21	2051	1	21	339	359	80.952	17	2.66e-06	100
PF3D7_0603800.1-p1:336:356	PVP01_1145100.1-p1	21	21	1854	1	21	340	360	76.190	16	4.80e-06	100
PF3D7_0603800.1-p1:336:356	PKNH_1146900.1-p1	21	21	1872	1	21	339	359	76.190	16	6.13e-06	100
PF3D7_0603800.1-p1:336:356	PocGH01_11052800.1-p1	21	21	1869	1	21	312	332	76.190	16	9.91e-06	100
PF3D7_0603800.1-p1:409:430	PmUG01_11059000.1-p1	22	22	2051	1	22	412	433	86.364	19	1.96e-07	100
PF3D7_0603800.1-p1:409:430	PKNH_1146900.1-p1	22	22	1872	1	22	412	433	81.818	18	5.36e-07	100
PF3D7_0603800.1-p1:409:430	PVP01_1145100.1-p1	22	22	1854	1	22	413	434	81.818	18	5.92e-07	100
PF3D7_0603800.1-p1:409:430	PocGH01_11052800.1-p1	22	22	1869	1	22	385	406	81.818	18	1.70e-06	100
PF3D7_0603800.1-p1:41:135	PocGH01_11052800.1-p1	95	95	1869	1	95	41	134	63.158	60	1.17e-18	100
PF3D7_0603800.1-p1:41:135	PVP01_1145100.1-p1	69	95	1854	1	69	44	112	59.420	41	2.57e-16	73
PF3D7_0603800.1-p1:41:135	PmUG01_11059000.1-p1	70	95	2051	1	69	42	111	58.571	41	1.05e-15	73
PF3D7_0603800.1-p1:41:135	PKNH_1146900.1-p1	63	95	1872	7	69	51	111	57.143	36	2.53e-12	66
PF3D7_0603800.1-p1:434:468	PVP01_1145100.1-p1	35	35	1854	1	35	438	472	80.000	28	8.46e-15	100
PF3D7_0603800.1-p1:434:468	PmUG01_11059000.1-p1	35	35	2051	1	35	437	471	82.857	29	1.20e-14	100
PF3D7_0603800.1-p1:434:468	PKNH_1146900.1-p1	35	35	1872	1	35	437	471	80.000	28	1.64e-14	100
PF3D7_0603800.1-p1:434:468	PocGH01_11052800.1-p1	35	35	1869	1	35	410	444	80.000	28	6.90e-14	100
PF3D7_0603800.1-p1:529:551	PocGH01_11052800.1-p1	23	23	1869	1	23	505	527	95.652	22	9.51e-08	100
PF3D7_0603800.1-p1:529:551	PmUG01_11059000.1-p1	23	23	2051	1	23	532	554	86.957	20	1.25e-07	100
PF3D7_0603800.1-p1:529:551	PVP01_1145100.1-p1	23	23	1854	1	23	533	555	82.609	19	9.05e-07	100
PF3D7_0603800.1-p1:529:551	PKNH_1146900.1-p1	23	23	1872	1	23	532	554	82.609	19	2.58e-06	100
PF3D7_0603800.1-p1:582:629	PmUG01_11059000.1-p1	48	48	2051	1	48	585	632	62.500	30	4.10e-12	100
PF3D7_0603800.1-p1:582:629	PocGH01_11052800.1-p1	48	48	1869	1	48	558	605	60.417	29	4.29e-11	100
PF3D7_0603800.1-p1:582:629	PKNH_1146900.1-p1	49	48	1872	1	48	585	632	63.265	31	7.94e-11	100
PF3D7_0603800.1-p1:582:629	PVP01_1145100.1-p1	48	48	1854	1	48	586	633	56.250	27	6.45e-10	100
PF3D7_0603800.1-p1:849:968	PmUG01_11059000.1-p1	120	120	2051	1	120	852	970	72.500	87	1.41e-50	100
PF3D7_0603800.1-p1:849:968	PVP01_1145100.1-p1	121	120	1854	1	120	853	973	58.678	71	5.01e-44	100
PF3D7_0603800.1-p1:849:968	PocGH01_11052800.1-p1	113	120	1869	8	120	783	895	71.681	81	3.77e-41	94
PF3D7_0603800.1-p1:849:968	PKNH_1146900.1-p1	121	120	1872	1	120	852	972	62.810	76	3.33e-36	100
PF3D7_0603800.1-p1:973:995	PmUG01_11059000.1-p1	23	23	2051	1	23	975	997	91.304	21	6.38e-09	100
PF3D7_0603800.1-p1:973:995	PocGH01_11052800.1-p1	23	23	1869	1	23	900	922	91.304	21	8.99e-09	100
PF3D7_0603800.1-p1:973:995	PVP01_1145100.1-p1	23	23	1854	1	23	978	1000	82.609	19	1.09e-07	100
PF3D7_0603800.1-p1:973:995	PKNH_1146900.1-p1	23	23	1872	1	23	977	999	78.261	18	2.10e-06	100
PF3D7_0607800.1-p1:146:420	PKNH_1142500.1-p1	75	275	593	8	82	153	222	48.000	36	2.97e-17	40
PF3D7_0607800.1-p1:146:420	PKNH_1142500.1-p1	34	275	593	242	275	274	307	55.882	19	9.72e-06	40
PF3D7_0607800.1-p1:146:420	PmUG01_11055100.1-p1	255	275	606	22	275	170	360	30.588	78	5.32e-16	92
PF3D7_0607800.1-p1:146:420	PmUG01_03015500.1-p1	150	275	3218	91	240	133	282	24.000	36	3.92e-15	61
PF3D7_0607800.1-p1:146:420	PmUG01_03015500.1-p1	136	275	3218	77	212	147	282	24.265	33	2.66e-14	61
PF3D7_0607800.1-p1:146:420	PmUG01_03015500.1-p1	127	275	3218	72	198	156	282	22.047	28	1.02e-10	61
PF3D7_0607800.1-p1:146:420	PVP01_1141200.1-p1	63	275	615	19	81	158	220	47.619	30	3.95e-15	23
PF3D7_0607800.1-p1:146:420	PocGH01_11048900.1-p1	80	275	543	19	93	171	249	52.500	42	6.88e-15	38
PF3D7_0607800.1-p1:146:420	PocGH01_11048900.1-p1	29	275	543	247	275	256	284	72.414	21	3.91e-07	38
PF3D7_0607800.1-p1:146:420	PmUG01_09048200.1-p1	128	275	2042	92	219	179	306	28.906	37	8.66e-15	55
PF3D7_0607800.1-p1:146:420	PmUG01_09048200.1-p1	147	275	2042	74	220	182	328	26.531	39	1.11e-14	55
PF3D7_0607800.1-p1:146:420	PmUG01_09048200.1-p1	144	275	2042	81	223	139	282	29.167	42	1.82e-14	55
PF3D7_0607800.1-p1:146:420	PmUG01_09048200.1-p1	119	275	2042	74	192	217	335	24.370	29	2.83e-07	55
PF3D7_0607800.1-p1:146:420	PmUG01_09048200.1-p1	106	275	2042	122	223	128	233	29.245	31	3.95e-07	55
PF3D7_0607800.1-p1:146:420	PKNH_0303500.1-p1	101	275	3070	111	211	133	233	26.733	27	2.69e-11	49
PF3D7_0607800.1-p1:146:420	PKNH_0303500.1-p1	114	275	3070	91	204	120	233	24.561	28	1.30e-10	49
PF3D7_0607800.1-p1:146:420	PKNH_0303500.1-p1	111	275	3070	87	197	123	233	24.324	27	5.18e-10	49
PF3D7_0607800.1-p1:146:420	PKNH_0303500.1-p1	99	275	3070	85	183	135	233	27.273	27	3.67e-09	49
PF3D7_0607800.1-p1:146:420	PKNH_0303500.1-p1	99	275	3070	78	176	135	233	25.253	25	2.50e-07	49
PF3D7_0607800.1-p1:146:420	PocGH01_11031300.1-p1	147	275	1747	113	258	482	628	34.694	51	4.06e-11	53
PF3D7_0608900.1-p1_535_815	PmUG01_11053900.1-p1	272	281	905	15	272	513	724	33.456	91	1.93e-23	92
PF3D7_0608900.1-p1_535_815	PocGH01_11047700.1-p1	268	281	901	15	272	514	722	31.716	85	5.46e-21	92
PF3D7_0608900.1-p1_535_815	PVP01_1140000.1-p1	270	281	845	7	270	451	657	24.815	67	1.61e-14	94
PF3D7_0608900.1-p1_535_815	PKNH_1141300.1-p1	265	281	831	11	270	455	656	24.906	66	8.38e-12	93
PF3D7_0608900.1-p1_81_486	PmUG01_11053900.1-p1	300	406	905	117	380	125	422	37.667	113	1.23e-39	65
PF3D7_0608900.1-p1_81_486	PocGH01_11047700.1-p1	305	406	901	111	380	124	424	31.803	97	1.05e-28	67
PF3D7_0608900.1-p1_81_486	PKNH_1141300.1-p1	297	406	831	117	393	138	429	27.946	83	4.85e-28	68
PF3D7_0608900.1-p1_81_486	PVP01_1140000.1-p1	288	406	845	117	370	142	427	26.389	76	5.13e-23	63
PF3D7_0608900.1-p1_819_930	PocGH01_11047700.1-p1	103	112	901	12	112	740	836	37.864	39	2.13e-14	90
PF3D7_0608900.1-p1_819_930	PmUG01_11053900.1-p1	101	112	905	12	112	743	840	38.614	39	7.26e-13	90
PF3D7_0608900.1-p1_819_930	PVP01_1140000.1-p1	43	112	845	70	112	738	780	58.140	25	1.67e-09	38
PF3D7_0608900.1-p1_819_930	PKNH_1141300.1-p1	43	112	831	70	112	724	766	55.814	24	2.55e-09	38
PF3D7_0612700.1-p1_146_203	PKNH_1137300.1-p1	44	58	347	12	55	160	203	54.545	24	2.09e-12	76
PF3D7_0612700.1-p1_146_203	PmUG01_11050500.1-p1	48	58	340	11	58	153	200	52.083	25	6.16e-11	83
PF3D7_0612700.1-p1_146_203	PVP01_1136400.1-p1	40	58	362	12	51	175	214	55.000	22	2.76e-10	69
PF3D7_0612700.1-p1_146_203	PocGH01_11044200.1-p1	51	58	338	5	55	146	196	45.098	23	2.66e-09	88
PF3D7_0612700.1-p1_216_299	PmUG01_11050500.1-p1	80	84	340	1	80	211	289	55.000	44	6.69e-28	95
PF3D7_0612700.1-p1_216_299	PVP01_1136400.1-p1	76	84	362	5	80	236	310	55.263	42	5.77e-27	90
PF3D7_0612700.1-p1_216_299	PocGH01_11044200.1-p1	80	84	338	1	80	210	288	53.750	43	9.27e-27	95
PF3D7_0612700.1-p1_216_299	PKNH_1137300.1-p1	76	84	347	5	80	221	295	55.263	42	3.22e-26	90
