>PF3D7_0527200.1-p1  gene_product=ubiquitin carboxyl-terminal hydrolase 14 
>PF3D7_0527300.1-p1  gene_product=methionine aminopeptidase 1a, putative 
>PF3D7_0527400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0527500.1-p1  gene_product=Hsc70-interacting protein 
>PF3D7_0528200.1-p1  gene_product=eukaryotic translation initiation factor 3 subunit E, putative 
>PF3D7_0528400.1-p1  gene_product=palmitoyltransferase DHHC7 
>PF3D7_0528500.1-p1  gene_product=F-actin-capping protein subunit alpha, putative 
>PF3D7_0528900.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0529000.1-p1  gene_product=T-cell immunomodulatory protein homolog, putative 
>PF3D7_0529100.1-p1  gene_product=thioredoxin-like protein, putative 
>PF3D7_0529200.1-p1  gene_product=sugar transporter, putative 
>PF3D7_0529300.1-p1  gene_product=apicoplast TIC22 protein 
>PF3D7_0529500.1-p1  gene_product=cell cycle regulator protein, putative 
>PF3D7_0529700.1-p1  gene_product=heptatricopeptide repeat-containing protein, putative 
>PF3D7_0529800.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0529900.1-p1  gene_product=RING zinc finger protein, putative 
>PF3D7_0530100.1-p1  gene_product=SNARE protein, putative 
>PF3D7_0530200.1-p1  gene_product=phosphoenolpyruvate/phosphate translocator 
>PF3D7_0530300.1-p1  gene_product=PhIL1-interacting candidate PIC6 
>PF3D7_0530400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0530500.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0530750.1-p1  gene_product=dolichol-phosphate mannosyltransferase subunit 3, putative 
>PF3D7_0530800.1-p1  gene_product=CPW-WPC family protein 
>PF3D7_0531000.1-p1  gene_product=SURF1 domain-containing protein, putative 
>PF3D7_0531100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0531200.1-p1  gene_product=ribosomal protein S16, mitochondrial, putative 
>PF3D7_0532100.1-p1  gene_product=early transcribed membrane protein 5 
>PF3D7_0532200.1-p1  gene_product=Plasmodium exported protein (PHISTc), unknown function 
>PF3D7_0532300.1-p1  gene_product=Plasmodium exported protein (PHISTb), unknown function 
>PF3D7_0532400.1-p1  gene_product=lysine-rich membrane-associated PHISTb protein 
>PF3D7_0532500.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_0532600.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_0532900.1-p1  gene_product=rifin 
>PF3D7_0600200.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0600300.1-p1  gene_product=rifin 
>PF3D7_0600400.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0600500.1-p1  gene_product=rifin 
>PF3D7_0600600.1-p1  gene_product=erythrocyte membrane protein 1 (PfEMP1), exon 2 
>PF3D7_0600700.1-p1  gene_product=rifin 
>PF3D7_0601200.1-p1  gene_product=Pfmc-2TM Maurer's cleft two transmembrane protein 
>PF3D7_0601500.1-p1  gene_product=Plasmodium exported protein (PHISTb), unknown function 
>PF3D7_0601900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0602200.1-p1  gene_product=MYND-type zinc finger protein, putative 
>PF3D7_0602300.1-p1  gene_product=liver merozoite formation protein, putative 
>PF3D7_0602400.1-p1  gene_product=elongation factor G 
>PF3D7_0602700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0602900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0603100.1-p1  gene_product=RNA-binding protein, putative 
>PF3D7_0603200.1-p1  gene_product=mitochondrial chaperone BCS1, putative 
>PF3D7_0603300.1-p1  gene_product=dihydroorotate dehydrogenase 
>PF3D7_0603500.1-p1  gene_product=cation/H+ antiporter 
>PF3D7_0603600.1-p1  gene_product=AT-rich interactive domain-containing protein, putative 
>PF3D7_0603700.1-p1  gene_product=phenylalanine--tRNA ligase 
>PF3D7_0603800.1-p1  gene_product=NdP2 protein, putative 
>PF3D7_0603900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0604000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0604300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0604400.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0604700.1-p1  gene_product=glyoxalase I-like protein GILP 
>PF3D7_0604800.1-p1  gene_product=RAP protein, putative 
>PF3D7_0604900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0605000.1-p1  gene_product=50S ribosomal protein L24, putative 
>PF3D7_0605200.1-p1  gene_product=acylphosphatase, putative 
>PF3D7_0605300.1-p1  gene_product=serine/threonine protein kinase ARK1 
>PF3D7_0605700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0605900.1-p1  gene_product=elongation of fatty acids protein, putative 
>PF3D7_0606200.1-p1  gene_product=ubiquitin-conjugating enzyme E2 PEX4, putative 
>PF3D7_0606300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0606800.1-p1  gene_product=VFT protein 
>PF3D7_0606900.1-p1  gene_product=glutaredoxin-like protein 
>PF3D7_0607200.1-p1  gene_product=RING zinc finger protein, putative 
>PF3D7_0607300.1-p1  gene_product=uroporphyrinogen III decarboxylase 
>PF3D7_0607400.1-p1  gene_product=G-protein associated signal transduction protein, putative 
>PF3D7_0607500.1-p1  gene_product=4-hydroxybenzoate polyprenyltransferase, putative 
>PF3D7_0607700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0607800.1-p1  gene_product=GTP-binding protein, putative 
>PF3D7_0607900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0608000.1-p1  gene_product=diphthine methyltransferase, putative 
>PF3D7_0608100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0608200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0608300.1-p1  gene_product=heptatricopeptide repeat-containing protein, putative 
>PF3D7_0608310.1-p1  gene_product=sorting assembly machinery 50 kDa subunit, putative 
>PF3D7_0608400.1-p1  gene_product=respiratory chain complex 4 associated protein 4 
>PF3D7_0608500.1-p1  gene_product=proteasome subunit alpha type-2, putative 
>PF3D7_0608700.1-p1  gene_product=T-complex protein 1 subunit zeta 
>PF3D7_0608900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0609000.1-p1  gene_product=nucleoporin NUP637, putative 
>PF3D7_0609100.1-p1  gene_product=zinc transporter ZIP1, putative 
>PF3D7_0609200.1-p1  gene_product=citrate synthase-like protein, putative 
>PF3D7_0609400.1-p1  gene_product=mitochondrial cardiolipin synthase, putative 
>PF3D7_0609500.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0609600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0609700.1-p1  gene_product=protein KIC6 
>PF3D7_0609800.1-p1  gene_product=palmitoyltransferase DHHC2, putative 
>PF3D7_0610000.1-p1  gene_product=ribosomal protein L19, mitochondrial, putative 
>PF3D7_0610500.1-p1  gene_product=peptidyl-tRNA hydrolase PTRHD1, putative 
>PF3D7_0610700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0611000.1-p1  gene_product=SNARE associated Golgi protein, putative 
>PF3D7_0611100.1-p1  gene_product=succinate dehydrogenase subunit 3, putative 
>PF3D7_0611200.1-p1  gene_product=AP2 domain transcription factor AP2-EXP2 
>PF3D7_0611300.1-p1  gene_product=ATP synthase-associated protein, putative 
>PF3D7_0611600.1-p1  gene_product=basal complex transmembrane protein 1 
>PF3D7_0611900.1-p1  gene_product=lsm12, putative 
>PF3D7_0612000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0612100.1-p1  gene_product=eukaryotic translation initiation factor 3 subunit L, putative 
>PF3D7_0612300.1-p1  gene_product=transmembrane protein 234, putative 
>PF3D7_0612700.1-p1  gene_product=6-cysteine protein P12 
>PF3D7_0612800.1-p1  gene_product=6-cysteine protein P12p 
>PF3D7_0613000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0613000.3-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0613100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0613200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0613300.1-p1  gene_product=rhoptry protein ROP14 
>PF3D7_0613400.1-p1  gene_product=50S ribosomal protein L18, apicoplast, putative 
>PF3D7_0613500.1-p1  gene_product=AP-3 complex subunit beta, putative 
>PF3D7_0613600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0614300.1-p1  gene_product=major facilitator superfamily-related transporter, putative 
>PF3D7_0614600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0614900.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0615100.1-p1  gene_product=enoyl-acyl carrier reductase 
>PF3D7_0615300.1-p1  gene_product=GPI-anchored wall transfer protein 1, putative 
>PF3D7_0615600.1-p1  gene_product=zinc finger protein, putative 
>PF3D7_0615700.1-p1  gene_product=THO complex subunit 4, putative 
>PF3D7_0616000.1-p1  gene_product=pyridoxal kinase 
>PF3D7_0616200.1-p1  gene_product=kinetochore protein NDC80 
>PF3D7_0616400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0616500.1-p1  gene_product=TRAP-like protein 
>PF3D7_0616700.1-p1  gene_product=ras GTPAse, putative 
>PF3D7_0616800.1-p1  gene_product=malate:quinone oxidoreductase 
>PF3D7_0617000.1-p1  gene_product=mitochondrial import receptor subunit TOM40, putative 
>PF3D7_0617300.1-p1  gene_product=RNA-binding protein, putative 
>PF3D7_0617400.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0617600.1-p1  gene_product=stevor 
>PF3D7_0617700.1-p1  gene_product=rifin 
>PF3D7_0618000.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0618100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0618400.1-p1  gene_product=LMBR1 domain-containing protein, putative 
>PF3D7_0618500.1-p1  gene_product=malate dehydrogenase 
>PF3D7_0618600.1-p1  gene_product=rhomboid protease ROM10 
>PF3D7_0618700.1-p1  gene_product=trafficking protein particle complex subunit 6A, putative 
>PF3D7_0618800.1-p1  gene_product=heptatricopeptide repeat-containing protein, putative 
>PF3D7_0618900.1-p1  gene_product=phosphatidylinositol N-acetylglucosaminyltransferase subunit GPI1 
>PF3D7_0619000.2-p1  gene_product=FPL domain-containing protein, putative 
>PF3D7_0619100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0619300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0619400.1-p1  gene_product=cell division cycle protein 48 homologue, putative 
>PF3D7_0619500.1-p1  gene_product=acyl-CoA synthetase 
>PF3D7_0619600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0619700.1-p1  gene_product=F-box protein FBXO1, putative 
>PF3D7_0619800.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0620000.1-p1  gene_product=PIMMS43 protein 
>PF3D7_0620100.1-p1  gene_product=ATP synthase-associated protein, putative 
>PF3D7_0620200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0620300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0620400.1-p1  gene_product=merozoite surface protein 10 
>PF3D7_0620500.1-p1  gene_product=cleavage stimulation factor subunit 1, putative 
>PF3D7_0620700.1-p1  gene_product=DnaJ protein, putative 
>PF3D7_0621000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0621100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0621350.1-p1  gene_product=protein SYS1, putative 
>PF3D7_0621700.1-p1  gene_product=RAP protein, putative 
>PF3D7_0621900.1-p1  gene_product=signal recognition particle subunit SRP68, putative 
>PF3D7_0622000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0622100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0622200.1-p1  gene_product=tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase 
>PF3D7_0622300.1-p1  gene_product=vacuolar transporter chaperone, putative 
>PF3D7_0622400.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0622600.1-p1  gene_product=cytochrome b-c1 complex subunit 9, putative 
>PF3D7_0622700.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0622800.1-p1  gene_product=leucine--tRNA ligase, putative 
>PF3D7_0622900.1-p1  gene_product=AP2 domain transcription factor AP2Tel 
>PF3D7_0623000.1-p1  gene_product=chorismate synthase 
>PF3D7_0623200.1-p1  gene_product=ferredoxin--NADP reductase 
>PF3D7_0623300.1-p1  gene_product=EGF-like membrane protein, putative 
>PF3D7_0623500.1-p1  gene_product=superoxide dismutase [Fe] 
>PF3D7_0623600.1-p1  gene_product=splicing factor-like protein 1, putative 
>PF3D7_0623700.1-p1  gene_product=ATP-dependent RNA helicase SUV3, putative 
>PF3D7_0623900.1-p1  gene_product=ribonuclease H2 subunit A, putative 
>PF3D7_0624000.1-p1  gene_product=hexokinase 
>PF3D7_0624100.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0624200.1-p1  gene_product=SURP domain-containing protein, putative 
>PF3D7_0624300.1-p1  gene_product=CPW-WPC family protein 
>PF3D7_0624400.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0624500.1-p1  gene_product=anaphase-promoting complex subunit 11, putative 
>PF3D7_0624700.1-p1  gene_product=N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase, putative 
>PF3D7_0624800.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0625000.1-p1  gene_product=sphingomyelin synthase 1, putative 
>PF3D7_0625000.2-p1  gene_product=sphingomyelin synthase 1, putative 
>PF3D7_0625100.1-p1  gene_product=sphingomyelin synthase 2, putative 
>PF3D7_0625300.1-p1  gene_product=mitochondrial DNA polymerase 
>PF3D7_0625400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0625500.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0625600.1-p1  gene_product=poly(A) polymerase PAP, putative 
>PF3D7_0626100.1-p1  gene_product=oxidoreductase, short-chain dehydrogenase family, putative 
>PF3D7_0626300.1-p1  gene_product=3-oxoacyl-acyl-carrier protein synthase I/II 
>PF3D7_0626600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0626700.1-p1  gene_product=ATPase 
>PF3D7_0626900.1-p1  gene_product=ribosomal protein L46, mitochondrial, putative 
>PF3D7_0627100.1-p1  gene_product=ankyrin-repeat protein, putative 
>PF3D7_0627200.1-p1  gene_product=myosin light chain, putative 
>PF3D7_0627300.1-p1  gene_product=E3 ubiquitin-protein ligase RNF5, putative 
>PF3D7_0627400.1-p1  gene_product=mitochondrial import inner membrane translocase subunit TIM22, putative 
>PF3D7_0627500.1-p1  gene_product=protein DJ-1 
>PF3D7_0627600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0627700.1-p1  gene_product=transportin 
>PF3D7_0627800.1-p1  gene_product=acetyl-CoA synthetase 
>PF3D7_0628000.1-p1  gene_product=6-pyruvoyltetrahydropterin synthase 
>PF3D7_0628200.1-p1  gene_product=eukaryotic translation initiation factor 2-alpha kinase 
>PF3D7_0628300.1-p1  gene_product=choline/ethanolaminephosphotransferase, putative 
>PF3D7_0628400.1-p1  gene_product=protease, putative 
>PF3D7_0628500.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0628700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0628800.1-p1  gene_product=glutamyl-tRNA(Gln) amidotransferase subunit B 
>PF3D7_0628900.1-p1  gene_product=RAP protein, putative 
>PF3D7_0629000.1-p1  gene_product=glucosamine 6-phosphate N-acetyltransferase 
>PF3D7_0629100.1-p1  gene_product=nicotinate phosphoribosyltransferase, putative 
>PF3D7_0629200.1-p1  gene_product=DnaJ protein, putative 
>PF3D7_0629300.1-p1  gene_product=phospholipase, putative 
>PF3D7_0629400.1-p1  gene_product=polyadenylate-binding protein 3, putative 
>PF3D7_0629500.1-p1  gene_product=amino acid transporter AAT1 
>PF3D7_0629800.1-p1  gene_product=cullin-2, putative 
>PF3D7_0630000.1-p1  gene_product=CPW-WPC family protein 
>PF3D7_0630100.1-p1  gene_product=alpha/beta hydrolase, putative 
>PF3D7_0630200.1-p1  gene_product=secreted ookinete protein, putative 
>PF3D7_0630400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0630600.1-p1  gene_product=deubiquitinating enzyme MINDY, putative 
>PF3D7_0630700.1-p1  gene_product=bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, putative 
>PF3D7_0631800.1-p1  gene_product=rifin 
>PF3D7_0631900.1-p1  gene_product=stevor 
>PF3D7_0632000.1-p1  gene_product=rifin 
>PF3D7_0632100.1-p1  gene_product=rifin 
>PF3D7_0632200.1-p1  gene_product=rifin 
>PF3D7_0632300.1-p1  gene_product=rifin 
>PF3D7_0632400.1-p1  gene_product=rifin 
>PF3D7_0632500.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0632700.1-p1  gene_product=rifin 
>PF3D7_0632800.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0700100.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0700200.1-p1  gene_product=rifin 
>PF3D7_0700300.1-p1  gene_product=rifin 
>PF3D7_0700400.1-p1  gene_product=stevor 
>PF3D7_0700500.1-p1  gene_product=rifin 
>PF3D7_0700800.1-p1  gene_product=Pfmc-2TM Maurer's cleft two transmembrane protein 
>PF3D7_0701100.1-p1  gene_product=rifin 
>PF3D7_0701600.1-p1  gene_product=Pfmc-2TM Maurer's cleft two transmembrane protein 
>PF3D7_0701800.1-p1  gene_product=rifin 
>PF3D7_0701900.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_0702000.1-p1  gene_product=Plasmodium exported protein (hyp12), unknown function 
>PF3D7_0702300.1-p1  gene_product=sporozoite threonine and asparagine-rich protein 
>PF3D7_0702400.1-p1  gene_product=small exported membrane protein 1 
>PF3D7_0702500.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_0702600.1-p1  gene_product=chitinase, fragment 
>PF3D7_0702900.1-p1  gene_product=centrin, putative 
>PF3D7_0703000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0703200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0703300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0703400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0703500.1-p1  gene_product=erythrocyte membrane-associated antigen 
>PF3D7_0703700.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0703800.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0703900.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0704000.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0704100.1-p1  gene_product=basal complex transmembrane protein 2 
>PF3D7_0704300.1-p1  gene_product=basal complex protein BLEB 
>PF3D7_0704400.1-p1  gene_product=phosphoinositide-binding protein, putative 
>PF3D7_0704600.1-p1  gene_product=HECT-type E3 ubiquitin ligase UT 
>PF3D7_0704700.1-p1  gene_product=phosphopantetheine adenylyltransferase, putative 
>PF3D7_0704900.1-p1  gene_product=peptide chain release factor 2 
>PF3D7_0705100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0705200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0705600.1-p1  gene_product=RNA helicase, putative 
>PF3D7_0705700.1-p1  gene_product=40S ribosomal protein S29, putative 
>PF3D7_0705800.1-p1  gene_product=cysteine-rich secretory protein 
>PF3D7_0705900.1-p1  gene_product=ATP synthase subunit C, putative 
>PF3D7_0706000.1-p1  gene_product=importin-7, putative 
>PF3D7_0706100.1-p1  gene_product=EF hand domain-containing protein, putative 
>PF3D7_0706200.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0706600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0707200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0707300.1-p1  gene_product=rhoptry-associated membrane antigen 
>PF3D7_0707400.1-p1  gene_product=AAA family ATPase, putative 
>PF3D7_0707800.1-p1  gene_product=RAP protein, putative 
>PF3D7_0708100.1-p1  gene_product=DNA-directed RNA polymerases I, II, and III subunit RPABC5, putative 
>PF3D7_0708300.1-p1  gene_product=EKC/KEOPS complex subunit BUD32 
>PF3D7_0708700.1-p1  gene_product=cytochrome c oxidase subunit 4, putative 
>PF3D7_0708800.1-p1  gene_product=heat shock protein 110 
>PF3D7_0708900.1-p1  gene_product=protein SCO1, putative 
>PF3D7_0709000.1-p1  gene_product=chloroquine resistance transporter 
>PF3D7_0709100.1-p1  gene_product=Cg1 protein 
>PF3D7_0709200.1-p1  gene_product=glutaredoxin-like protein 
>PF3D7_0709300.1-p1  gene_product=mediator of RNA polymerase II transcription subunit 14, putative 
>PF3D7_0709700.1-p1  gene_product=prodrug activation and resistance esterase 
>PF3D7_0709800.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0709900.1-p1  gene_product=hydrolase, putative 
>PF3D7_0710000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0710100.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0710300.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0710500.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0710800.1-p1  gene_product=protein transport protein USE1, putative 
>PF3D7_0710900.1-p1  gene_product=50S ribosomal protein L1, mitochondrial, putative 
>PF3D7_0711000.1-p1  gene_product=AAA family ATPase, CDC48 subfamily 
>PF3D7_0711100.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0711200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0711700.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0712000.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0712300.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0712400.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0712600.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0712800.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0712900.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_0713000.1-p1  gene_product=rifin 
>PF3D7_0713100.1-p1  gene_product=Pfmc-2TM Maurer's cleft two transmembrane protein 
>PF3D7_0713200.1-p1  gene_product=exported protein family 1 
>PF3D7_0713400.1-p1  gene_product=GPCR-like receptor SR25 
>PF3D7_0713600.1-p1  gene_product=ribosomal protein S5, mitochondrial, putative 
>PF3D7_0713700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0714300.1-p1  gene_product=palmitoyltransferase DHHC4, putative 
>PF3D7_0714400.1-p1  gene_product=calmodulin, putative 
>PF3D7_0715000.1-p1  gene_product=4-nitrophenylphosphatase 
>PF3D7_0715200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0715400.1-p1  gene_product=secreted ookinete protein, putative 
>PF3D7_0715500.1-p1  gene_product=ATP synthase subunit epsilon, mitochondrial, putative 
>PF3D7_0715600.1-p1  gene_product=GTP-binding translation elongation factor tu family protein, putative 
>PF3D7_0715700.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0715800.1-p1  gene_product=drug/metabolite transporter DMT1, putative 
>PF3D7_0715900.1-p1  gene_product=cation diffusion facilitator family protein, putative 
>PF3D7_0716300.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0716400.1-p1  gene_product=transcription initiation factor IIA subunit 1, putative 
>PF3D7_0716500.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0716600.1-p1  gene_product=cysteine desulfurase 
>PF3D7_0716700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0716800.1-p1  gene_product=eukaryotic translation initiation factor 3 subunit I, putative 
>PF3D7_0716900.1-p1  gene_product=drug/metabolite transporter DMT2 
>PF3D7_0717000.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0717200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0717700.1-p1  gene_product=serine--tRNA ligase, putative 
>PF3D7_0717800.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0717900.1-p1  gene_product=thioredoxin-like protein 
>PF3D7_0718000.1-p1  gene_product=dynein heavy chain, putative 
>PF3D7_0718300.1-p1  gene_product=cysteine repeat modular protein 2 
>PF3D7_0718700.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0718800.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0718900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0719100.1-p1  gene_product=ATP synthase F0 subunit a-like protein, putative 
>PF3D7_0719200.1-p1  gene_product=NIMA related kinase 4 
>PF3D7_0719400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0719500.1-p1  gene_product=cell division control protein CDC50A 
>PF3D7_0719600.1-p1  gene_product=60S ribosomal protein L11a, putative 
>PF3D7_0719700.1-p1  gene_product=40S ribosomal protein S10, putative 
>PF3D7_0719800.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0719900.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0720000.1-p1  gene_product=exosome complex component CSL4, putative 
>PF3D7_0720200.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0720400.1-p1  gene_product=apoptosis-inducing factor, putative 
>PF3D7_0720500.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0720600.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0720700.1-p1  gene_product=phosphoinositide-binding protein PX1 
>PF3D7_0720800.1-p1  gene_product=Ham1-like protein, putative 
>PF3D7_0721000.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0721100.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0721200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0721400.1-p1  gene_product=rhoptry protein, putative 
>PF3D7_0721500.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_0721700.1-p1  gene_product=secreted ookinete protein, putative 
>PF3D7_0721800.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_0721900.1-p1  gene_product=V-type ATPase V0 subunit e, putative 
>PF3D7_0722200.1-p1  gene_product=rhoptry-associated leucine zipper-like protein 1 
>PF3D7_0722300.1-p1  gene_product=ubiquitin carboxyl-terminal hydrolase, putative 
>PF3D7_0722400.1-p1  gene_product=Obg-like ATPase 1, putative 
>PF3D7_0722700.1-p1  gene_product=respiratory chain complex 3 associated protein 1 
>PF3D7_0722800.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_0723000.1-p1  gene_product=tRNAHis guanylyltransferase, putative 
>PF3D7_0723200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
